StartDate,EndDate,Status,,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,,,DistributionChannel,UserLanguage,consent,id,birth_year,sc_instructions,spanking_1986,spanking_2018,spanking_self,woman_home_1977,woman_home_2018,woman_home_self,weed_1973,weed_2018,weed_self,affairs_1973,affairs_2018,affairs_self,harassment_1986,harassment_2017,harassment_self,woman_prez_1972,woman_prez_2010,woman_prez_self,religion_1965,religion_2018,religion_self,politics_1990,politics_2016,politics_self,abortion_1977,abortion_2018,abortion_self,premarital_sex_1972,premarital_sex_2018,premarital_sex_self,black_prez_1978,black_prez_2010,black_prez_self,gay_marriage_1988,gay_marriage_2018,gay_marriage_self,gun_1972,gun_2018,gun_self,handgun_1987,handgun_2019,handgun_self,assault_1996,assault_2018,assault_self,death_1972,death_2018,death_self,smoking_1990,smoking_2018,smoking_self,immigration_1965,immigration_2019,immigration_self,i_strength_1994,i_strength_2019,i_strength_self,climate_worry_1990,climate_worry_2019,climate_worry_self,climate_belief_2001,climate_belief_2019,climate_belief_self,women_draft_1979,women_draft_2016,women_draft_self,bible_1976,bible_2017,bible_self,god_1965,god_2017,god_self,black_intel_1990,black_intel_2018,black_intel_self,black_work_1990,black_work_2018,black_work_self,hispanic_work_1990,hispanic_work_2018,hispanic_work_self,hispanic_intel_1990,hispanic_intel_2018,hispanic_intel_self,asian_work_1992,asian_work_2016,asian_work_self,black_marry_1990,black_marry_2018,black_marry_self,hispanic_marry_1990,hispanic_marry_2018,hispanic_marry_self,asian_marry_1990,asian_marry_2018,asian_marry_self,women_politics_1974,women_politics_2018,women_politics_self,abortion_health_1972,abortion_health_2018,abortion_health_self,women_work_1994,women_work_2012,women_work_self,women_preschool_1988,women_preschool_2012,women_preschool,gay_adopt_1992,gay_adopt_2016,gay_adopt,gay_military_1992,gay_military_2012,gay_military_self,communist_1972,communist_2018,communist_self,anti_religion_1972,anti_religion_2018,anti_religion_self,homo_speak_1973,homo_speak_2018,homo_speak_self,militarist_1976,militarist_2018,militarist_self,racist_1976,racist_2018,racist_self,therm_explain,black_1964,black_2016,black_self,hispanic_1976,hispanic_2016,hispanic_self,illegal_1988,illegal_2016,illegal_self,gay_1984,gay_2016,gay_self,asian_1992,asian_2016,asian_self,poor_1972,poor_2016,poor_self,welfare_1976,welfare_2012,welfare_self,feminists_1988,feminists_2016,feminists_self,attention_1,attention_2,social_change,age,gender,race,language,language_2_TEXT,eng_comp,check,check_4_TEXT,education,political_ideology,political_party,lookup,comments,instructions_2_TEXT,FL_59_DO_FL_60,FL_59_DO_FL_270,FL_59_DO_FL_224,FL_59_DO_FL_163,FL_59_DO_FL_166,FL_40_DO_spanking,FL_40_DO_womanhome,FL_40_DO_weed,FL_40_DO_affairs,FL_40_DO_sexualharassment,FL_40_DO_womanpresident,FL_40_DO_religion,FL_40_DO_politics,FL_40_DO_abortion,FL_40_DO_premaritalsex,FL_40_DO_blackpresident,FL_40_DO_gaymarriage,FL_40_DO_gun,FL_40_DO_handgun,FL_40_DO_assault,FL_40_DO_death,FL_40_DO_smoking,FL_40_DO_immigration,FL_40_DO_i_strength,FL_40_DO_climate_worry,FL_40_DO_climate_belief,FL_40_DO_women_draft,FL_40_DO_bible,FL_40_DO_god,FL_40_DO_black_intel,FL_40_DO_black_work,FL_40_DO_hispanic_work,FL_40_DO_hispanic_intel,FL_40_DO_asian_work,FL_40_DO_black_marry,FL_40_DO_hispanic_marry,FL_40_DO_asian_marry,FL_40_DO_women_politics,FL_40_DO_abortion_health,FL_40_DO_women_work,FL_40_DO_women_preschool,FL_40_DO_gay_adopt,FL_40_DO_gay_military,FL_40_DO_communist,FL_40_DO_anti_religion,FL_40_DO_homo_speak,FL_40_DO_militarist,FL_40_DO_racist,FL_272_DO_spanking,FL_272_DO_womanhome,FL_272_DO_weed,FL_272_DO_affairs,FL_272_DO_sexualharassment,FL_272_DO_womanpresident,FL_272_DO_religion,FL_272_DO_politics,FL_272_DO_abortion,FL_272_DO_premaritalsex,FL_272_DO_blackpresident,FL_272_DO_gaymarriage,FL_272_DO_gun,FL_272_DO_handgun,FL_272_DO_assault,FL_272_DO_death,FL_272_DO_smoking,FL_272_DO_immigration,FL_272_DO_i_strength,FL_272_DO_climate_worry,FL_272_DO_climate_belief,FL_272_DO_women_draft,FL_272_DO_bible,FL_272_DO_god,FL_272_DO_black_intel,FL_272_DO_black_work,FL_272_DO_hispanic_work,FL_272_DO_hispanic_intel,FL_272_DO_asian_work,FL_272_DO_black_marry,FL_272_DO_hispanic_marry,FL_272_DO_asian_marry,FL_272_DO_women_politics,FL_272_DO_abortion_health,FL_272_DO_women_work,FL_272_DO_women_preschool,FL_272_DO_gay_adopt,FL_272_DO_gay_military,FL_272_DO_communist,FL_272_DO_anti_religion,FL_272_DO_homo_speak,FL_272_DO_militarist,FL_272_DO_racist,FL_226_DO_spanking,FL_226_DO_womanhome,FL_226_DO_weed,FL_226_DO_affairs,FL_226_DO_sexualharassment,FL_226_DO_womanpresident,FL_226_DO_religion,FL_226_DO_politics,FL_226_DO_abortion,FL_226_DO_premaritalsex,FL_226_DO_blackpresident,FL_226_DO_gaymarriage,FL_226_DO_gun,FL_226_DO_handgun,FL_226_DO_assault,FL_226_DO_death,FL_226_DO_smoking,FL_226_DO_immigration,FL_226_DO_i_strength,FL_226_DO_climate_worry,FL_226_DO_climate_belief,FL_226_DO_women_draft,FL_226_DO_bible,FL_226_DO_god,FL_226_DO_black_intel,FL_226_DO_black_work,FL_226_DO_hispanic_work,FL_226_DO_hispanic_intel,FL_226_DO_asian_work,FL_226_DO_black_marry,FL_226_DO_hispanic_marry,FL_226_DO_asian_marry,FL_226_DO_women_politics,FL_226_DO_abortion_health,FL_226_DO_women_work,FL_226_DO_women_preschool,FL_226_DO_gay_adopt,FL_226_DO_gay_military,FL_226_DO_communist,FL_226_DO_anti_religion,FL_226_DO_homo_speak,FL_226_DO_militarist,FL_226_DO_racist,FL_163_DO_FL_161,FL_163_DO_FL_61,FL_116_DO_spanking,FL_116_DO_womanhome,FL_116_DO_weed,FL_116_DO_affairs,FL_116_DO_sexualharassment,FL_116_DO_womanpresident,FL_116_DO_religion,FL_116_DO_politics,FL_116_DO_abortion,FL_116_DO_premaritalsex,FL_116_DO_blackpresident,FL_116_DO_gaymarriage,FL_116_DO_gun,FL_116_DO_handgun,FL_116_DO_assault,FL_116_DO_death,FL_116_DO_smoking,FL_116_DO_immigration,FL_116_DO_i_strength,FL_116_DO_climate_worry,FL_116_DO_climate_belief,FL_116_DO_women_draft,FL_116_DO_bible,FL_116_DO_god,FL_116_DO_black_intel,FL_116_DO_black_work,FL_116_DO_hispanic_work,FL_116_DO_hispanic_intel,FL_116_DO_asian_work,FL_116_DO_black_marry,FL_116_DO_hispanic_marry,FL_116_DO_asian_marry,FL_116_DO_women_politics,FL_116_DO_abortion_health,FL_116_DO_women_work,FL_116_DO_women_preschool,FL_116_DO_gay_adopt,FL_116_DO_gay_military,FL_116_DO_communist,FL_116_DO_anti_religion,FL_116_DO_homo_speak,FL_116_DO_militarist,FL_116_DO_racist,FL_19_DO_blackthermometer,FL_19_DO_hispanicthermometer,FL_19_DO_illegal,FL_19_DO_Gaysandlesbiansthermometer,FL_19_DO_Asian-Americansthermometer,FL_19_DO_poorpeoplethermometer,FL_19_DO_welfare,FL_19_DO_feministsthermometer,FL_166_DO_FL_167,FL_166_DO_FL_213,FL_169_DO_spanking,FL_169_DO_womanhome,FL_169_DO_weed,FL_169_DO_affairs,FL_169_DO_sexualharassment,FL_169_DO_womanpresident,FL_169_DO_religion,FL_169_DO_politics,FL_169_DO_abortion,FL_169_DO_premaritalsex,FL_169_DO_blackpresident,FL_169_DO_gaymarriage,FL_169_DO_gun,FL_169_DO_handgun,FL_169_DO_assault,FL_169_DO_death,FL_169_DO_smoking,FL_169_DO_immigration,FL_169_DO_i_strength,FL_169_DO_climate_worry,FL_169_DO_climate_belief,FL_169_DO_women_draft,FL_169_DO_bible,FL_169_DO_god,FL_169_DO_black_intel,FL_169_DO_black_work,FL_169_DO_hispanic_work,FL_169_DO_hispanic_intel,FL_169_DO_asian_work,FL_169_DO_black_marry,FL_169_DO_hispanic_marry,FL_169_DO_asian_marry,FL_169_DO_women_politics,FL_169_DO_abortion_health,FL_169_DO_women_work,FL_169_DO_women_preschool,FL_169_DO_gay_adopt,FL_169_DO_gay_military,FL_169_DO_communist,FL_169_DO_anti_religion,FL_169_DO_homo_speak,FL_169_DO_militarist,FL_169_DO_racist,FL_215_DO_blackthermometer,FL_215_DO_hispanicthermometer,FL_215_DO_illegal,FL_215_DO_Gaysandlesbiansthermometer,FL_215_DO_Asian-Americansthermometer,FL_215_DO_poorpeoplethermometer,FL_215_DO_welfare,FL_215_DO_feministsthermometer
2/24/20,2/24/20,IP Address,,100,689,TRUE,43885.60968,R_RXJeHFbFOV43LMd,,,,,,,anonymous,EN,I consent to take part in this study,5dd577db946f7c534b73412c,1997,I understand,80,60,Agree,80,50,Disagree,40,70,Legal,0,0,Always wrong,,,,,,,,,,,,,40,70,Yes,,,,,,,,,,40,60,Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1 (hardworking),1 (hardworking),4,1 (hardworking),1 (hardworking),3,6,6,,,,,,,70,20,Very in favor,50,10,Very in favor,,,,,,,60,90,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,I understand,35,70,80,40,70,80,50,50,100,20,80,80,40,70,100,60,80,80,40,70,80,30,70,70,1,1,6,22,Male,Asian,Other (please enter in box below),Thai,Good,Other,tree,Some college,Very liberal,Strongly Democrat,No,nope.,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,6,2,1,,,,,4,,,,5,,,,,,,,,,,,,11,9,12,,,7,8,,,10,,,,,,,,,7,1,3,5,6,2,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/20,2/24/20,IP Address,,100,656,TRUE,43885.61295,R_3MGoQUZrtLgz0hI,,,,,,,anonymous,EN,I consent to take part in this study,5dd590511986eb54796c528e,1996,I understand,80,50,Disagree,,,,,,,73,10,Always wrong,,,,,,,50,60,Not very important,,,,,,,60,32,Not wrong at all,,,,10,75,Strongly agree,15,50,Favor,,,,,,,70,70,Favor,,,,,,,63,51,Strengthen our country,2,55,A fair amount,32,64,Human activities,,,,,,,,,,,,,,,,,,,1 (unintelligent),6,6,,,,95,20,Neither in favor nor opposed,68,22,Neither in favor nor opposed,75,3,Very in favor,,,,50,50,Yes,5,90,Strongly agree,,,,,,,4,63,"Yes, think so",,,,40,32,Not allowed,10,75,Allowed,,,,42,2,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,23,Male,Asian,English,,Very Good,Other,tree,Four-year college degree,Neither liberal nor conservative,Independent,No,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,6,,,15,,,11,,12,7,,,16,,,3,14,9,,,,,,,20,,17,1,18,,19,13,,,4,,2,8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/20,2/24/20,IP Address,,100,1037,TRUE,43885.61654,R_UhflhkChQg0O4ed,,,,,,,anonymous,EN,I consent to take part in this study,5e416e22fb96eb000b3fe2a8,1994,I understand,60,50,Agree,,,,20,60,Not legal,20,50,Almost always wrong,,,,,,,,,,,,,20,80,Yes,,,,,,,,,,,,,,,,60,20,"No, should not be",80,20,Favor,,,,20,80,Increased,,,,20,60,A great deal,,,,,,,,,,,,,1 (unintelligent),5,6,7 (lazy),3,2,6,1 (hardworking),2,1 (unintelligent),7 (intelligent),7 (intelligent),1 (hardworking),1 (hardworking),1 (hardworking),60,30,Neither in favor nor opposed,20,80,Neither in favor nor opposed,,,,,,,,,,20,60,Strongly agree,60,20,Work full time,,,,20,80,"Yes, think so",,,,,,,10,60,Allowed,40,20,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,25,Male,Asian,Other (please enter in box below),Korean,Very Good,Other,tree,Four-year college degree,Neither liberal nor conservative,Lean Democrat,No,None,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,9,16,,,,,2,,,,,,17,5,,1,,13,,,,,7,12,4,6,11,10,19,,,,8,14,,18,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/20,2/24/20,IP Address,,100,1796,TRUE,43885.62375,R_22MjRUwOCTwhEnq,,,,,,,anonymous,EN,I consent to take part in this study,5e055b91b63853fab2940929,1993,I understand,,,,75,25,Disagree,,,,,,,35,90,Big problem,25,85,Yes,,,,,,,,,,,,,10,85,Yes,10,70,Disagree,70,50,Favor,,,,40,80,"Yes, should be",,,,,,,,,,60,75,Strengthen our country,40,70,A great deal,60,50,Human activities,,,,30,75,"Actual word of God, to be taken literally",90,50,Yes,,,,,,,4,3,3,,,,3,2,2,,,,,,,75,35,Very in favor,,,,35,90,Yes,65,90,Agree,,,,,,,15,85,"Yes, think so",30,80,Not allowed,,,,,,,,,,85,10,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1 (very slowly),26,Male,Asian,Other (please enter in box below),Filipino,Very Good,Other,tree,Four-year college degree,Neither liberal nor conservative,Independent,No,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,17,14,,,,,4,9,2,,11,,,,5,13,19,,3,16,,,20,,12,,,8,,7,18,,,10,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/20,2/26/20,IP Address,,100,993,TRUE,43887.62205,R_1DoM3j3SINFnUG4,,,,,,,anonymous,EN,I consent to take part in this study,5a7e3a488fe2dc000105c23c,1997,I understand,,,,,,,45,55,Legal,,,,,,,,,,,,,60,75,Very interested,,,,,,,,,,,,,30,60,Favor,,,,45,30,"Yes, should be",,,,,,,,,,,,,50,80,A great deal,,,,,,,10,20,"Inspired word of God, not to be taken literally",75,60,Yes,,,,5,3,1 (hardworking),2,3,1 (hardworking),,,,,,,,,,45,60,Very in favor,,,,,,,,,,,,,,,,20,65,Yes,30,65,"Yes, think so",,,,,,,,,,,,,,,,I understand,30,45,98,50,60,98,55,70,98,30,60,98,50,70,98,20,60,30,40,45,80,60,40,55,1,1,3,22,Female,Hispanic or Latino Origin,English,,Very Good,Other,tree,Some college,Very liberal,Strongly Democrat,No,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,,,,12,,,,,3,,6,,,,,5,,,7,8,,1,10,,,,9,,,,,,4,11,,,,,,8,6,1,4,3,5,2,7
2/26/20,2/26/20,IP Address,,100,3365,TRUE,43887.65248,R_WcGeYbai2B4eHp7,,,,,,,anonymous,EN,I consent to take part in this study,5dce3ccc32ccbf0cd54263db,1999,I understand,,,,,,,30,60,Not legal,,,,85,50,Somewhat of a problem,50,80,Yes,90,60,Not very important,,,,,,,60,30,Not wrong at all,,,,40,60,Strongly agree,,,,,,,70,60,"No, should not be",,,,80,50,"Yes, made illegal",,,,,,,30,70,A fair amount,,,,,,,,,,80,70,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,60,Allowed,65,10,Not allowed,I understand,40,80,100,60,80,100,40,80,100,40,60,90,60,90,100,60,80,80,30,80,80,40,70,90,1,1,6,20,Female,Hispanic or Latino Origin,English,,Very Good,Other,tree,Some college,Somewhat liberal,Lean Democrat,No,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,9,,5,4,6,,,12,,10,,,2,,7,,,1,,,,3,,,,,,,,,,,,,,,,,,11,8,6,3,7,5,1,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/20,2/27/20,IP Address,,100,620,TRUE,43888.56471,R_RyjP1cX4IXdUfex,,,,,,,anonymous,EN,I consent to take part in this study,5bcb1a815c2b810001dc2cf7,1985,I understand,,,,,,,30,50,Legal,5,5,Almost always wrong,,,,,,,,,,10,20,Fairly interested,,,,30,15,Not wrong at all,50,75,Yes,,,,,,,40,60,"Yes, should be",50,70,"Yes, should be",30,30,Oppose,30,28,"Yes, made illegal",30,50,Kept at present level,,,,,,,,,,15,12,Should not,10,10,"Ancient book of fables, legends, history, and moral precepts recorded by man",80,80,Yes,,,,,,,5,4,2,5,5,6,1 (hardworking),1 (hardworking),2,15,15,Neither in favor nor opposed,,,,20,15,Neither in favor nor opposed,,,,50,45,Yes,,,,,,,,,,,,,,,,,,,,,,,,,2,5,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,34,Female,Black or African-American,English,,Very Good,Other,tree,Graduate school,Very liberal,Strongly Democrat,No,"The 'do you believe in God' is not a yes/no question. Yes feels active. No feels as though it means one doesn't. But there is space in the middle for ""I dont have the answer, I dont believe anyone really has an answer""",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,,,,15,,5,9,,,3,1,7,18,17,,,,10,20,13,,,8,14,2,19,,6,,4,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/20,2/27/20,IP Address,,100,369,TRUE,43888.5666,R_3lGLZaKQZ91R8YA,,,,,,,anonymous,EN,I consent to take part in this study,5e2c3fd765b67d262cdd4a10,1993,I understand,80,30,Agree,,,,,,,,,,,,,,,,70,40,Not very important,,,,,,,,,,,,,,,,,,,30,60,"Yes, should be",,,,,,,10,10,"No, not made illegal",,,,10,20,Strengthen our country,30,80,A great deal,,,,0,20,Should not,,,,,,,,,,,,,,,,2,4,7 (intelligent),,,,80,50,Very in favor,,,,90,50,Very in favor,50,20,Disagree,30,70,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand,30,70,100,0,20,100,0,10,50,10,80,100,10,20,100,10,10,50,10,40,80,0,50,50,1,1,3,26,Female,Black or African-American,English,,Very Good,Other,tree,Four-year college degree,Somewhat liberal,Independent,No,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,,,,,,4,,,,,,,2,,,9,,11,5,,7,,,,,,12,,8,,10,1,3,,,,,,,,,,1,3,6,5,4,2,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/20,2/27/20,IP Address,,100,808,TRUE,43888.56774,R_DoQ7KVIntKisHXX,,,,,,,anonymous,EN,I consent to take part in this study,5d4ca2e607cb0300013b686e,1992,I understand,,,,,,,,,,,,,,,,,,,20,40,Very important,,,,,,,,,,,,,0,70,Strongly agree,,,,10,50,"Yes, should be",50,10,"Yes, should be",50,10,Oppose,,,,,,,20,20,Strengthen our country,,,,,,,,,,,,,30,60,Yes,,,,,,,,,,,,,1 (hardworking),3,2,,,,,,,,,,,,,,,,1,70,Strongly agree,,,,,,,,,,80,10,Not allowed,,,,0,60,Allowed,,,,30,1,Not allowed,I understand,0,10,100,40,60,80,0,20,80,0,60,70,0,10,100,20,30,50,0,40,50,0,70,100,1,1,5,27,Female,Black or African-American,English,,Very Good,Other,Tree,Four-year college degree,Very liberal,Strongly Democrat,No,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,2,,,,,11,,10,6,12,,,3,,,,,5,,,,,4,,,,,,7,,,,8,,9,,1,6,1,2,4,7,5,8,3
2/27/20,2/27/20,IP Address,,100,1021,TRUE,43888.56841,R_2YIXEnbu0DRpRA7,,,,,,,anonymous,EN,I consent to take part in this study,5c1a89862a85450001a878b3,1998,I understand,,,,,,,,,,12,25,Always wrong,20,80,Somewhat of a problem,,,,,,,,,,37,75,No,,,,,,,,,,,,,,,,,,,,,,,,,15,38,Kept at present level,,,,,,,27,67,Human activities,27,48,Should not,19,51,"Actual word of God, to be taken literally",,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,70,34,Agree,45,65,Yes,,,,,,,,,,,,,,,,32,46,Allowed,,,,30,17,Not allowed,,,,I understand,0,47,90,20,50,60,20,21,50,7,68,0,30,78,10,10,28,50,10,20,50,18,32,15,1,1,3,21,Female,Black or African-American,English,,Very Good,Other,tree,Some college,Neither liberal nor conservative,Independent,No,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,7,8,,,,9,,,,,,,,,12,,,11,6,4,,,,,1,,,,,5,3,,,,,,10,,2,,1,3,5,7,4,6,2,8
2/27/20,2/27/20,IP Address,,100,663,TRUE,43888.56876,R_cIvMFBttPCgcrVn,,,,,,,anonymous,EN,I consent to take part in this study,5e0d6dee4f40fb4f60fc0494,1992,I understand,90,40,Agree,70,30,Disagree,10,90,Legal,70,50,Always wrong,,,,,,,,,,,,,,,,,,,50,60,Yes,50,80,Strongly disagree,40,30,Favor,30,50,"Yes, should be",,,,60,40,Oppose,,,,,,,,,,50,80,A great deal,70,90,Human activities,10,50,Should,,,,,,,3,4,6,,,,,,,,,,,,,60,50,Neither in favor nor opposed,70,50,Somewhat opposed,,,,,,,80,99,Yes,,,,,,,50,75,No,10,55,"Yes, think so",,,,10,40,Not allowed,,,,50,70,Allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,27,Female,Black or African-American,English,,Very Good,Other,tree,Four-year college degree,Neither liberal nor conservative,Lean Democrat,No,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,6,15,11,,,,,,,19,3,5,7,,4,,,,2,12,14,,,17,,,,,9,8,,,10,,,16,18,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/20,2/27/20,IP Address,,100,885,TRUE,43888.56905,R_2Yzv8z75WrZkpJx,,,,,,,anonymous,EN,I consent to take part in this study,5c95970cd676900016e1a940,1978,I understand,60,40,Strongly disagree,60,40,Strongly disagree,,,,60,40,Always wrong,40,60,Big problem,30,70,Yes,50,50,Very important,,,,40,60,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,85,Human activities,,,,,,,,,,3,5,7 (intelligent),4,5,1 (hardworking),,,,,,,,,,,,,80,20,Very in favor,40,60,Very in favor,40,60,Disagree,,,,30,70,Strongly agree,85,30,Work part-time,30,70,Yes,,,,70,30,Allowed,25,75,Allowed,25,75,Allowed,60,40,Allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,41,Female,Black or African-American,English,,Very Good,Other,tree,Graduate school,Somewhat liberal,Strongly Democrat,No,interesting survey,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,,3,13,5,11,,20,,,,,,,,,,,,1,,,,10,17,,,,,7,19,4,,8,2,9,,14,15,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/20,2/27/20,IP Address,,100,624,TRUE,43888.57006,R_2R9DBV95i3B9pKj,,,,,,,anonymous,EN,I consent to take part in this study,5e559e24791e2407b6cd9c07,1975,I understand,,,,80,30,Disagree,,,,20,50,Almost always wrong,,,,30,80,Yes,90,30,Fairly important,,,,,,,30,90,Not wrong at all,,,,,,,,,,40,80,"Yes, should be",30,60,"No, should not be",,,,50,20,"Yes, made illegal",,,,40,60,Strengthen our country,,,,,,,,,,80,40,"Inspired word of God, not to be taken literally",,,,,,,,,,2,4,1 (hardworking),,,,3,1 (hardworking),1 (hardworking),10,80,Somewhat in favor,,,,40,80,Somewhat in favor,80,20,Disagree,40,80,Yes,30,80,Strongly agree,,,,,,,40,60,"Yes, think so",,,,,,,20,80,Allowed,20,10,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,45,Female,Asian,English,,Good,Other,tree,Graduate school,Somewhat conservative,Lean Republican,No,,,1,,,,,,5,,12,,3,9,,,14,,,,4,7,,17,,6,,,,19,,,,20,,13,11,,2,8,1,18,,,16,,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
